product_id,warehouse_id,current_stock,reorder_point,safety_stock,last_updated
84951B,W003,435,43,17,2026-06-30 20:00:49.794904
22053,W002,191,39,21,2026-06-30 20:00:49.794904
21131,W003,156,59,12,2026-06-30 20:00:49.794904
20654,W001,454,78,27,2026-06-30 20:00:49.794904
17165D,W002,232,41,17,2026-06-30 20:00:49.794904
22291,W003,143,66,15,2026-06-30 20:00:49.794904
15058A,W002,192,54,16,2026-06-30 20:00:49.794904
20868,W001,83,41,25,2026-06-30 20:00:49.794904
84820,W003,378,67,16,2026-06-30 20:00:49.794904
85006,W001,389,40,24,2026-06-30 20:00:49.794904
84821,W003,283,75,16,2026-06-30 20:00:49.794904
84638,W001,458,50,24,2026-06-30 20:00:49.794904
22229,W001,290,71,10,2026-06-30 20:00:49.794904
22228,W001,127,57,15,2026-06-30 20:00:49.794904
16169P,W002,127,76,30,2026-06-30 20:00:49.794904
16054,W003,265,55,11,2026-06-30 20:00:49.794904
84595E,W002,149,42,25,2026-06-30 20:00:49.794904
35915B,W003,180,41,27,2026-06-30 20:00:49.794904
85086A,W002,81,67,27,2026-06-30 20:00:49.794904
85084,W001,64,59,14,2026-06-30 20:00:49.794904
81950V,W002,277,47,10,2026-06-30 20:00:49.794904
22055,W003,119,67,23,2026-06-30 20:00:49.794904
84631,W002,302,75,14,2026-06-30 20:00:49.794904
84799,W003,371,80,18,2026-06-30 20:00:49.794904
35004P,W001,427,65,27,2026-06-30 20:00:49.794904
21454,W002,417,49,13,2026-06-30 20:00:49.794904
15058B,W002,248,30,13,2026-06-30 20:00:49.794904
22391,W001,375,47,20,2026-06-30 20:00:49.794904
21318,W001,20,75,19,2026-06-30 20:00:49.794904
21418,W001,60,43,30,2026-06-30 20:00:49.794904
21420,W002,127,62,26,2026-06-30 20:00:49.794904
22286,W003,126,57,29,2026-06-30 20:00:49.794904
22287,W002,195,42,27,2026-06-30 20:00:49.794904
35609A,W002,307,52,24,2026-06-30 20:00:49.794904
35610C,W003,296,47,22,2026-06-30 20:00:49.794904
46776D,W002,486,62,25,2026-06-30 20:00:49.794904
84931A,W003,86,44,17,2026-06-30 20:00:49.794904
85211,W001,56,54,25,2026-06-30 20:00:49.794904
90031,W003,217,41,29,2026-06-30 20:00:49.794904
90040A,W002,445,48,24,2026-06-30 20:00:49.794904
90125B,W002,223,71,21,2026-06-30 20:00:49.794904
90125D,W003,122,49,20,2026-06-30 20:00:49.794904
DCGS0003,W002,40,79,25,2026-06-30 20:00:49.794904
85230E,W001,248,47,17,2026-06-30 20:00:49.794904
22826,W002,469,77,27,2026-06-30 20:00:49.794904
22852,W001,51,75,12,2026-06-30 20:00:49.794904
22102,W001,490,41,27,2026-06-30 20:00:49.794904
16033,W002,40,49,12,2026-06-30 20:00:49.794904
20830,W003,455,78,16,2026-06-30 20:00:49.794904
20831,W003,55,70,17,2026-06-30 20:00:49.794904
90003D,W002,318,39,24,2026-06-30 20:00:49.794904
90067A,W002,199,67,15,2026-06-30 20:00:49.794904
21378,W003,439,44,28,2026-06-30 20:00:49.794904
85032B,W001,114,51,20,2026-06-30 20:00:49.794904
22857,W001,156,61,15,2026-06-30 20:00:49.794904
22858,W002,324,59,24,2026-06-30 20:00:49.794904
22861,W003,342,77,19,2026-06-30 20:00:49.794904
22232,W002,149,63,10,2026-06-30 20:00:49.794904
20793,W003,474,66,14,2026-06-30 20:00:49.794904
20664,W001,45,70,19,2026-06-30 20:00:49.794904
47593A,W001,141,63,11,2026-06-30 20:00:49.794904
20670,W003,364,47,11,2026-06-30 20:00:49.794904
21946,W001,274,39,19,2026-06-30 20:00:49.794904
20666,W002,125,67,20,2026-06-30 20:00:49.794904
82605,W003,55,47,18,2026-06-30 20:00:49.794904
85136B,W002,118,33,29,2026-06-30 20:00:49.794904
84882,W002,241,80,20,2026-06-30 20:00:49.794904
85031A,W003,426,52,21,2026-06-30 20:00:49.794904
16216,W003,130,79,26,2026-06-30 20:00:49.794904
84660B,W001,99,63,26,2026-06-30 20:00:49.794904
21736,W001,152,41,12,2026-06-30 20:00:49.794904
84922,W002,354,35,26,2026-06-30 20:00:49.794904
90036E,W002,423,54,21,2026-06-30 20:00:49.794904
90160A,W003,206,49,16,2026-06-30 20:00:49.794904
90160B,W002,174,80,11,2026-06-30 20:00:49.794904
90160D,W001,312,79,28,2026-06-30 20:00:49.794904
82011A,W003,392,39,22,2026-06-30 20:00:49.794904
85183A,W003,269,38,30,2026-06-30 20:00:49.794904
21194,W003,147,50,14,2026-06-30 20:00:49.794904
21972,W002,283,67,18,2026-06-30 20:00:49.794904
22281,W001,330,55,13,2026-06-30 20:00:49.794904
22887,W002,189,45,17,2026-06-30 20:00:49.794904
84876B,W002,88,32,17,2026-06-30 20:00:49.794904
90126A,W001,120,75,27,2026-06-30 20:00:49.794904
90190B,W002,399,70,21,2026-06-30 20:00:49.794904
35610B,W001,313,41,29,2026-06-30 20:00:49.794904
84927E,W003,354,52,21,2026-06-30 20:00:49.794904
84816,W003,315,33,15,2026-06-30 20:00:49.794904
90120D,W001,115,33,25,2026-06-30 20:00:49.794904
22289,W001,212,64,21,2026-06-30 20:00:49.794904
20704,W002,299,44,18,2026-06-30 20:00:49.794904
20818,W002,339,73,24,2026-06-30 20:00:49.794904
21199,W002,178,38,26,2026-06-30 20:00:49.794904
21293,W003,294,65,12,2026-06-30 20:00:49.794904
71495A,W001,471,38,26,2026-06-30 20:00:49.794904
84584,W001,264,79,25,2026-06-30 20:00:49.794904
85179C,W003,140,30,14,2026-06-30 20:00:49.794904
85188B,W002,417,38,25,2026-06-30 20:00:49.794904
90076,W002,136,39,29,2026-06-30 20:00:49.794904
90164A,W001,436,76,11,2026-06-30 20:00:49.794904
90164B,W003,321,47,23,2026-06-30 20:00:49.794904
72780,W002,331,43,29,2026-06-30 20:00:49.794904
22954,W001,237,46,26,2026-06-30 20:00:49.794904
22047,W001,366,57,15,2026-06-30 20:00:49.794904
22214,W001,464,46,18,2026-06-30 20:00:49.794904
90162C,W001,164,46,20,2026-06-30 20:00:49.794904
90078,W002,280,77,13,2026-06-30 20:00:49.794904
90032,W002,290,43,20,2026-06-30 20:00:49.794904
21331,W003,60,52,28,2026-06-30 20:00:49.794904
20848,W002,57,80,15,2026-06-30 20:00:49.794904
20826,W001,112,56,25,2026-06-30 20:00:49.794904
21145,W001,318,59,16,2026-06-30 20:00:49.794904
22723,W002,368,36,13,2026-06-30 20:00:49.794904
22722,W003,491,39,16,2026-06-30 20:00:49.794904
22720,W002,271,79,18,2026-06-30 20:00:49.794904
84575A,W002,117,74,27,2026-06-30 20:00:49.794904
84313C,W002,292,34,10,2026-06-30 20:00:49.794904
21473,W002,295,51,25,2026-06-30 20:00:49.794904
90210A,W002,47,60,13,2026-06-30 20:00:49.794904
84823,W002,96,31,14,2026-06-30 20:00:49.794904
90057,W002,208,63,20,2026-06-30 20:00:49.794904
90210D,W001,453,60,15,2026-06-30 20:00:49.794904
22656,W002,410,44,20,2026-06-30 20:00:49.794904
22782,W003,416,56,29,2026-06-30 20:00:49.794904
84766,W002,232,34,14,2026-06-30 20:00:49.794904
20860,W002,265,67,30,2026-06-30 20:00:49.794904
84711B,W003,405,60,21,2026-06-30 20:00:49.794904
84817,W001,234,35,14,2026-06-30 20:00:49.794904
35832,W003,188,57,25,2026-06-30 20:00:49.794904
22721,W003,278,64,19,2026-06-30 20:00:49.794904
22711,W001,165,30,13,2026-06-30 20:00:49.794904
22522,W001,207,46,28,2026-06-30 20:00:49.794904
22270,W001,104,68,21,2026-06-30 20:00:49.794904
85195,W002,396,79,14,2026-06-30 20:00:49.794904
85194L,W002,213,33,21,2026-06-30 20:00:49.794904
84660A,W001,309,48,14,2026-06-30 20:00:49.794904
75178,W002,208,55,23,2026-06-30 20:00:49.794904
75011,W002,133,74,22,2026-06-30 20:00:49.794904
47503A,W001,486,40,30,2026-06-30 20:00:49.794904
22888,W001,218,54,18,2026-06-30 20:00:49.794904
22886,W003,79,42,12,2026-06-30 20:00:49.794904
22881,W002,441,37,19,2026-06-30 20:00:49.794904
22879,W003,169,65,11,2026-06-30 20:00:49.794904
21631,W001,256,37,14,2026-06-30 20:00:49.794904
20705,W003,474,66,25,2026-06-30 20:00:49.794904
90125A,W001,210,47,20,2026-06-30 20:00:49.794904
85180A,W001,75,79,28,2026-06-30 20:00:49.794904
85159B,W003,292,52,29,2026-06-30 20:00:49.794904
22204,W001,39,33,28,2026-06-30 20:00:49.794904
90058B,W002,426,37,13,2026-06-30 20:00:49.794904
84597B,W002,465,68,29,2026-06-30 20:00:49.794904
84616,W003,53,58,26,2026-06-30 20:00:49.794904
84666,W002,217,55,12,2026-06-30 20:00:49.794904
22303,W002,258,63,11,2026-06-30 20:00:49.794904
84796a,W001,22,54,22,2026-06-30 20:00:49.794904
20871,W001,93,39,23,2026-06-30 20:00:49.794904
21160,W003,469,54,27,2026-06-30 20:00:49.794904
72801d,W001,416,41,22,2026-06-30 20:00:49.794904
85114a,W002,68,43,19,2026-06-30 20:00:49.794904
84673A,W002,230,80,26,2026-06-30 20:00:49.794904
37503,W002,484,75,18,2026-06-30 20:00:49.794904
21386,W001,349,40,14,2026-06-30 20:00:49.794904
90146,W001,465,58,17,2026-06-30 20:00:49.794904
22257,W002,277,75,28,2026-06-30 20:00:49.794904
22258,W003,263,36,24,2026-06-30 20:00:49.794904
22259,W003,385,66,17,2026-06-30 20:00:49.794904
35817P,W003,220,53,23,2026-06-30 20:00:49.794904
85141,W003,438,61,30,2026-06-30 20:00:49.794904
90042A,W001,161,30,28,2026-06-30 20:00:49.794904
90136,W002,480,38,11,2026-06-30 20:00:49.794904
90060B,W002,233,78,20,2026-06-30 20:00:49.794904
90035A,W001,260,32,26,2026-06-30 20:00:49.794904
90133,W002,83,37,30,2026-06-30 20:00:49.794904
90179A,W003,22,33,21,2026-06-30 20:00:49.794904
79329,W002,374,48,14,2026-06-30 20:00:49.794904
85146,W002,50,30,23,2026-06-30 20:00:49.794904
22033,W002,135,35,26,2026-06-30 20:00:49.794904
22032,W003,256,72,26,2026-06-30 20:00:49.794904
84751B,W001,377,63,29,2026-06-30 20:00:49.794904
84507B,W002,278,33,13,2026-06-30 20:00:49.794904
84620,W003,198,36,30,2026-06-30 20:00:49.794904
84929,W002,186,58,22,2026-06-30 20:00:49.794904
21707,W002,225,73,16,2026-06-30 20:00:49.794904
22868,W002,225,64,23,2026-06-30 20:00:49.794904
22874,W001,370,74,13,2026-06-30 20:00:49.794904
22872,W003,482,46,27,2026-06-30 20:00:49.794904
22871,W002,31,33,11,2026-06-30 20:00:49.794904
22302,W001,369,31,14,2026-06-30 20:00:49.794904
47594B,W002,464,30,30,2026-06-30 20:00:49.794904
21196,W002,238,44,22,2026-06-30 20:00:49.794904
22970,W002,257,47,29,2026-06-30 20:00:49.794904
22062,W002,179,53,24,2026-06-30 20:00:49.794904
22040,W003,448,32,28,2026-06-30 20:00:49.794904
21348,W001,323,55,11,2026-06-30 20:00:49.794904
22971,W001,87,48,24,2026-06-30 20:00:49.794904
84877B,W002,125,62,23,2026-06-30 20:00:49.794904
84926F,W003,44,43,18,2026-06-30 20:00:49.794904
21400,W001,479,60,15,2026-06-30 20:00:49.794904
35911A,W003,133,32,30,2026-06-30 20:00:49.794904
85031C,W001,495,44,22,2026-06-30 20:00:49.794904
84613A,W003,368,52,19,2026-06-30 20:00:49.794904
90012B,W002,57,36,21,2026-06-30 20:00:49.794904
21043,W002,378,56,19,2026-06-30 20:00:49.794904
37342,W002,250,79,18,2026-06-30 20:00:49.794904
84750B,W001,260,55,17,2026-06-30 20:00:49.794904
21425,W002,376,32,26,2026-06-30 20:00:49.794904
72800C,W003,254,44,26,2026-06-30 20:00:49.794904
35810A,W001,417,38,13,2026-06-30 20:00:49.794904
21491,W001,294,61,24,2026-06-30 20:00:49.794904
21633,W002,87,70,10,2026-06-30 20:00:49.794904
35607A,W003,422,30,20,2026-06-30 20:00:49.794904
22410,W002,196,48,16,2026-06-30 20:00:49.794904
84859A,W001,426,57,27,2026-06-30 20:00:49.794904
85103,W003,271,68,19,2026-06-30 20:00:49.794904
85031B,W002,266,34,12,2026-06-30 20:00:49.794904
22249,W002,270,33,13,2026-06-30 20:00:49.794904
22407,W001,81,40,17,2026-06-30 20:00:49.794904
85205B,W002,376,80,27,2026-06-30 20:00:49.794904
22929,W002,213,30,21,2026-06-30 20:00:49.794904
85163A,W001,126,49,15,2026-06-30 20:00:49.794904
85163B,W001,448,66,23,2026-06-30 20:00:49.794904
85088,W001,411,38,24,2026-06-30 20:00:49.794904
90201A,W002,136,36,25,2026-06-30 20:00:49.794904
90202A,W003,96,46,26,2026-06-30 20:00:49.794904
90206A,W002,479,51,25,2026-06-30 20:00:49.794904
84600,W002,132,62,25,2026-06-30 20:00:49.794904
84857C,W003,54,77,20,2026-06-30 20:00:49.794904
90144,W001,353,36,24,2026-06-30 20:00:49.794904
90165B,W003,23,57,11,2026-06-30 20:00:49.794904
20694,W001,245,64,20,2026-06-30 20:00:49.794904
20869,W001,55,30,30,2026-06-30 20:00:49.794904
20954,W002,195,32,24,2026-06-30 20:00:49.794904
21455,W002,439,52,16,2026-06-30 20:00:49.794904
22206,W002,21,66,25,2026-06-30 20:00:49.794904
35933,W001,188,41,18,2026-06-30 20:00:49.794904
85232A,W003,116,47,22,2026-06-30 20:00:49.794904
90027B,W001,368,33,22,2026-06-30 20:00:49.794904
90122A,W003,125,37,23,2026-06-30 20:00:49.794904
90197B,W002,115,78,22,2026-06-30 20:00:49.794904
72225C,W002,267,68,28,2026-06-30 20:00:49.794904
46000U,W001,392,72,29,2026-06-30 20:00:49.794904
90072,W002,253,69,26,2026-06-30 20:00:49.794904
90214T,W001,147,64,14,2026-06-30 20:00:49.794904
20934,W003,473,36,11,2026-06-30 20:00:49.794904
21402,W002,249,34,27,2026-06-30 20:00:49.794904
47585A,W002,406,46,26,2026-06-30 20:00:49.794904
90011D,W003,20,38,26,2026-06-30 20:00:49.794904
90012A,W003,457,39,10,2026-06-30 20:00:49.794904
90141C,W001,207,31,29,2026-06-30 20:00:49.794904
90142A,W001,177,62,24,2026-06-30 20:00:49.794904
90165A,W003,64,43,15,2026-06-30 20:00:49.794904
90177B,W003,231,38,19,2026-06-30 20:00:49.794904
90202D,W002,134,80,24,2026-06-30 20:00:49.794904
90154,W001,406,38,24,2026-06-30 20:00:49.794904
90199D,W003,22,76,30,2026-06-30 20:00:49.794904
90014A,W001,478,44,25,2026-06-30 20:00:49.794904
90178B,W003,150,80,16,2026-06-30 20:00:49.794904
21009,W001,119,63,25,2026-06-30 20:00:49.794904
21793,W002,464,30,15,2026-06-30 20:00:49.794904
85023B,W002,465,56,21,2026-06-30 20:00:49.794904
85109,W003,463,75,28,2026-06-30 20:00:49.794904
84804A,W003,211,51,23,2026-06-30 20:00:49.794904
84800L,W001,389,74,30,2026-06-30 20:00:49.794904
84800M,W002,117,48,20,2026-06-30 20:00:49.794904
84806A,W001,352,51,30,2026-06-30 20:00:49.794904
22707,W003,313,80,24,2026-06-30 20:00:49.794904
21503,W001,110,38,12,2026-06-30 20:00:49.794904
90108,W001,79,66,16,2026-06-30 20:00:49.794904
16207A,W001,283,37,20,2026-06-30 20:00:49.794904
21747,W002,199,55,25,2026-06-30 20:00:49.794904
84457,W002,117,45,30,2026-06-30 20:00:49.794904
84249A,W003,218,55,28,2026-06-30 20:00:49.794904
22148,W003,114,46,25,2026-06-30 20:00:49.794904
90011B,W002,364,76,12,2026-06-30 20:00:49.794904
90055,W003,36,72,27,2026-06-30 20:00:49.794904
90142D,W003,53,33,29,2026-06-30 20:00:49.794904
90176B,W001,88,77,22,2026-06-30 20:00:49.794904
21198,W003,135,76,30,2026-06-30 20:00:49.794904
90027D,W002,412,68,10,2026-06-30 20:00:49.794904
44228,W003,211,30,25,2026-06-30 20:00:49.794904
85230A,W002,67,61,23,2026-06-30 20:00:49.794904
79191D,W003,279,67,30,2026-06-30 20:00:49.794904
22066,W001,168,70,17,2026-06-30 20:00:49.794904
35819B,W002,226,53,27,2026-06-30 20:00:49.794904
84199,W003,461,65,10,2026-06-30 20:00:49.794904
82613A,W003,244,54,18,2026-06-30 20:00:49.794904
85135A,W001,226,80,11,2026-06-30 20:00:49.794904
22823,W001,366,64,24,2026-06-30 20:00:49.794904
DCGS0070,W001,381,64,27,2026-06-30 20:00:49.794904
15044A,W003,211,63,20,2026-06-30 20:00:49.794904
85231b,W002,108,33,18,2026-06-30 20:00:49.794904
85114b,W003,73,66,15,2026-06-30 20:00:49.794904
85160a,W002,467,51,12,2026-06-30 20:00:49.794904
m,W002,308,32,14,2026-06-30 20:00:49.794904
82613b,W003,242,59,14,2026-06-30 20:00:49.794904
82613c,W003,277,70,12,2026-06-30 20:00:49.794904
84795b,W001,252,45,10,2026-06-30 20:00:49.794904
47518f,W003,209,64,12,2026-06-30 20:00:49.794904
85035b,W001,258,32,14,2026-06-30 20:00:49.794904
84968f,W001,243,46,26,2026-06-30 20:00:49.794904
85049g,W002,276,45,14,2026-06-30 20:00:49.794904
84499,W001,269,53,24,2026-06-30 20:00:49.794904
16045,W002,352,41,25,2026-06-30 20:00:49.794904
84872A,W002,28,35,26,2026-06-30 20:00:49.794904
21394,W003,120,46,10,2026-06-30 20:00:49.794904
22046,W001,285,40,16,2026-06-30 20:00:49.794904
84931B,W003,24,64,16,2026-06-30 20:00:49.794904
21270,W001,54,30,16,2026-06-30 20:00:49.794904
85161,W003,276,74,10,2026-06-30 20:00:49.794904
90011A,W001,235,42,30,2026-06-30 20:00:49.794904
90013D,W001,78,73,23,2026-06-30 20:00:49.794904
90024E,W001,410,34,25,2026-06-30 20:00:49.794904
90024F,W002,312,34,24,2026-06-30 20:00:49.794904
90103,W003,196,62,12,2026-06-30 20:00:49.794904
90152A,W002,159,40,15,2026-06-30 20:00:49.794904
90205C,W003,274,53,23,2026-06-30 20:00:49.794904
22247,W002,202,50,12,2026-06-30 20:00:49.794904
84251C,W001,125,74,25,2026-06-30 20:00:49.794904
16206B,W003,100,47,23,2026-06-30 20:00:49.794904
46138B,W003,344,76,24,2026-06-30 20:00:49.794904
20701,W003,472,39,11,2026-06-30 20:00:49.794904
90112,W003,229,40,29,2026-06-30 20:00:49.794904
35443,W003,42,48,29,2026-06-30 20:00:49.794904
90125E,W002,449,52,28,2026-06-30 20:00:49.794904
85168B,W002,245,34,20,2026-06-30 20:00:49.794904
85186C,W002,39,66,23,2026-06-30 20:00:49.794904
84926E,W001,162,63,30,2026-06-30 20:00:49.794904
84218,W003,29,57,10,2026-06-30 20:00:49.794904
85194S,W003,267,58,30,2026-06-30 20:00:49.794904
22268,W003,150,75,16,2026-06-30 20:00:49.794904
90037B,W001,407,50,16,2026-06-30 20:00:49.794904
90041,W001,242,55,18,2026-06-30 20:00:49.794904
90125C,W001,61,62,30,2026-06-30 20:00:49.794904
90163A,W003,320,59,15,2026-06-30 20:00:49.794904
90163B,W002,473,33,11,2026-06-30 20:00:49.794904
21412,W001,125,32,16,2026-06-30 20:00:49.794904
35911B,W001,104,50,11,2026-06-30 20:00:49.794904
84989A,W003,162,42,24,2026-06-30 20:00:49.794904
79071B,W001,214,78,13,2026-06-30 20:00:49.794904
16169M,W002,306,49,14,2026-06-30 20:00:49.794904
22709,W003,300,77,19,2026-06-30 20:00:49.794904
79320,W002,106,75,14,2026-06-30 20:00:49.794904
85042,W002,143,47,30,2026-06-30 20:00:49.794904
20785,W002,347,51,12,2026-06-30 20:00:49.794904
85089,W001,361,56,13,2026-06-30 20:00:49.794904
35909A,W003,69,47,18,2026-06-30 20:00:49.794904
35910A,W003,197,34,23,2026-06-30 20:00:49.794904
20933,W003,285,52,22,2026-06-30 20:00:49.794904
35972,W003,487,52,12,2026-06-30 20:00:49.794904
90155,W003,199,64,22,2026-06-30 20:00:49.794904
47589,W001,203,64,11,2026-06-30 20:00:49.794904
79323B,W003,110,36,25,2026-06-30 20:00:49.794904
21645,W003,484,45,11,2026-06-30 20:00:49.794904
84661A,W003,171,32,15,2026-06-30 20:00:49.794904
90118,W001,453,56,26,2026-06-30 20:00:49.794904
90182C,W003,67,66,15,2026-06-30 20:00:49.794904
21278,W002,33,45,26,2026-06-30 20:00:49.794904
47518F,W002,47,73,22,2026-06-30 20:00:49.794904
16156L,W002,244,51,30,2026-06-30 20:00:49.794904
47351B,W001,59,39,23,2026-06-30 20:00:49.794904
21084,W003,258,73,22,2026-06-30 20:00:49.794904
21088,W001,384,69,19,2026-06-30 20:00:49.794904
21096,W001,365,75,18,2026-06-30 20:00:49.794904
90119,W003,60,71,21,2026-06-30 20:00:49.794904
84741C,W001,336,49,10,2026-06-30 20:00:49.794904
22266,W001,366,47,21,2026-06-30 20:00:49.794904
22267,W003,402,41,14,2026-06-30 20:00:49.794904
21003,W003,218,72,19,2026-06-30 20:00:49.794904
21757,W002,446,57,15,2026-06-30 20:00:49.794904
90123B,W003,136,75,25,2026-06-30 20:00:49.794904
90123C,W001,177,65,26,2026-06-30 20:00:49.794904
90122C,W001,41,41,18,2026-06-30 20:00:49.794904
90156,W002,274,62,25,2026-06-30 20:00:49.794904
85023C,W001,218,67,14,2026-06-30 20:00:49.794904
84617,W001,489,67,14,2026-06-30 20:00:49.794904
21332,W001,273,68,20,2026-06-30 20:00:49.794904
35923,W002,327,75,21,2026-06-30 20:00:49.794904
84661C,W003,292,38,23,2026-06-30 20:00:49.794904
90038B,W003,448,37,29,2026-06-30 20:00:49.794904
90137,W003,244,31,14,2026-06-30 20:00:49.794904
21655,W002,113,45,29,2026-06-30 20:00:49.794904
79323P,W003,174,67,11,2026-06-30 20:00:49.794904
72038P,W002,138,65,15,2026-06-30 20:00:49.794904
90181A,W001,372,58,26,2026-06-30 20:00:49.794904
90214W,W002,348,50,13,2026-06-30 20:00:49.794904
90059F,W003,243,73,26,2026-06-30 20:00:49.794904
44091A,W003,380,42,22,2026-06-30 20:00:49.794904
21280,W001,180,53,13,2026-06-30 20:00:49.794904
90037C,W003,195,33,13,2026-06-30 20:00:49.794904
90122B,W001,93,48,23,2026-06-30 20:00:49.794904
35915C,W001,112,44,16,2026-06-30 20:00:49.794904
85197,W003,183,67,24,2026-06-30 20:00:49.794904
85019B,W003,97,62,16,2026-06-30 20:00:49.794904
16207B,W001,74,58,25,2026-06-30 20:00:49.794904
20698,W002,45,78,14,2026-06-30 20:00:49.794904
35265,W001,326,66,21,2026-06-30 20:00:49.794904
16162L,W002,157,35,24,2026-06-30 20:00:49.794904
90092,W001,53,49,30,2026-06-30 20:00:49.794904
90190A,W001,207,63,23,2026-06-30 20:00:49.794904
90011E,W001,288,62,10,2026-06-30 20:00:49.794904
90038A,W001,472,41,27,2026-06-30 20:00:49.794904
90079,W002,248,76,23,2026-06-30 20:00:49.794904
22323,W003,90,77,19,2026-06-30 20:00:49.794904
22103,W003,52,68,23,2026-06-30 20:00:49.794904
90141D,W003,319,64,21,2026-06-30 20:00:49.794904
85160B,W003,36,62,26,2026-06-30 20:00:49.794904
23231,W001,437,39,27,2026-06-30 20:00:49.794904
62086A,W003,207,68,17,2026-06-30 20:00:49.794904
90039A,W002,314,35,18,2026-06-30 20:00:49.794904
21371,W003,103,37,20,2026-06-30 20:00:49.794904
35912B,W001,375,70,19,2026-06-30 20:00:49.794904
23230,W003,228,58,26,2026-06-30 20:00:49.794904
85206B,W003,272,35,11,2026-06-30 20:00:49.794904
85189,W001,297,75,12,2026-06-30 20:00:49.794904
84745A,W001,218,40,30,2026-06-30 20:00:49.794904
84745B,W003,152,42,15,2026-06-30 20:00:49.794904
90130D,W002,278,70,23,2026-06-30 20:00:49.794904
21117,W003,465,54,11,2026-06-30 20:00:49.794904
21459,W003,285,63,27,2026-06-30 20:00:49.794904
21460,W001,313,41,26,2026-06-30 20:00:49.794904
37468,W002,60,70,16,2026-06-30 20:00:49.794904
21897,W003,381,40,20,2026-06-30 20:00:49.794904
85231g,W001,337,43,22,2026-06-30 20:00:49.794904
72369A,W002,90,44,17,2026-06-30 20:00:49.794904
22967,W003,93,67,22,2026-06-30 20:00:49.794904
22957,W002,332,56,11,2026-06-30 20:00:49.794904
21082,W002,293,63,10,2026-06-30 20:00:49.794904
21368,W002,291,67,23,2026-06-30 20:00:49.794904
17174,W001,55,67,16,2026-06-30 20:00:49.794904
23233,W003,55,44,30,2026-06-30 20:00:49.794904
35921,W001,236,68,16,2026-06-30 20:00:49.794904
85200,W001,326,71,14,2026-06-30 20:00:49.794904
84231,W002,42,64,22,2026-06-30 20:00:49.794904
21461,W002,474,38,16,2026-06-30 20:00:49.794904
84462,W001,140,60,20,2026-06-30 20:00:49.794904
84461,W001,50,56,21,2026-06-30 20:00:49.794904
35922,W002,441,32,14,2026-06-30 20:00:49.794904
47469,W003,68,46,14,2026-06-30 20:00:49.794904
23232,W003,478,52,24,2026-06-30 20:00:49.794904
84905,W003,350,80,20,2026-06-30 20:00:49.794904
84806B,W002,332,63,11,2026-06-30 20:00:49.794904
21458,W003,380,42,30,2026-06-30 20:00:49.794904
